age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
32,2.0,11.083889464542427,3.0,54.36893203883495,0.0,3.0,1.0,4.0,0.0,0.0,0.0,47.95918367346939,38.0,1
52,2.0,17.596356578019044,2.0,50.48543689320388,5.0,2.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
21,2.0,12.756263152058033,3.0,51.45631067961165,2.0,5.0,0.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
27,1.0,21.62887196928618,2.0,50.48543689320388,4.0,9.0,3.0,4.0,1.0,0.0,0.0,37.755102040816325,38.0,0
46,2.0,9.168562014441157,2.0,45.631067961165044,3.0,12.0,1.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,0
79,3.0,11.484889037961612,3.0,54.36893203883495,2.0,10.0,0.0,4.0,1.0,0.0,0.0,19.387755102040817,38.0,1
50,0.0,1.2193952077353323,3.0,54.36893203883495,2.0,3.0,5.0,0.0,0.0,0.0,0.0,39.795918367346935,38.0,1
43,0.0,8.106260124490843,3.0,51.45631067961165,4.0,0.0,2.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
51,1.0,5.565280811959503,1.0,55.33980582524272,2.0,7.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
45,2.0,10.862162689894799,3.0,10.679611650485434,2.0,7.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
0,2.0,11.289015646059028,2.0,50.48543689320388,5.0,9.0,1.0,4.0,1.0,0.0,0.0,19.387755102040817,38.0,0
66,2.0,11.664365942386418,3.0,54.36893203883495,2.0,10.0,0.0,4.0,1.0,0.0,0.0,4.081632653061225,38.0,1
36,4.0,16.489831796531156,0.0,52.42718446601941,2.0,4.0,0.0,4.0,1.0,0.0,0.0,100.0,38.0,0
26,2.0,13.465666367538493,0.0,53.398058252427184,4.0,13.0,3.0,4.0,0.0,0.0,0.0,35.714285714285715,38.0,0
28,2.0,2.754201684960203,3.0,51.45631067961165,4.0,10.0,1.0,2.0,1.0,0.0,0.0,50.0,38.0,0
39,4.0,12.271852401677204,2.0,56.310679611650485,2.0,13.0,0.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,1
43,2.0,2.0599703230380175,3.0,51.45631067961165,2.0,12.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
20,2.0,28.615000268739113,2.0,50.48543689320388,4.0,7.0,3.0,4.0,0.0,0.0,0.0,39.795918367346935,25.0,0
29,2.0,14.723433438084891,3.0,51.45631067961165,0.0,11.0,4.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
32,2.0,10.475790688291887,3.0,54.36893203883495,2.0,10.0,0.0,4.0,1.0,0.0,42.42424242424243,50.0,38.0,1
34,2.0,3.965296596130021,2.0,50.48543689320388,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
60,2.0,11.151924682292544,2.0,50.48543689320388,6.0,5.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
38,2.0,1.2259265886393433,2.0,48.543689320388346,0.0,10.0,4.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
29,2.0,16.062366523407174,0.0,52.42718446601941,2.0,6.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
41,2.0,1.8385156892613892,3.0,51.45631067961165,4.0,2.0,1.0,4.0,1.0,0.0,32.323232323232325,39.795918367346935,38.0,0
49,2.0,24.82611899223514,3.0,54.36893203883495,0.0,3.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
37,2.0,13.80842779456358,2.0,44.66019417475728,5.0,7.0,4.0,4.0,0.0,0.0,0.0,39.795918367346935,25.0,0
37,4.0,8.344451421833998,1.0,57.28155339805825,4.0,13.0,1.0,4.0,0.0,0.0,58.74655647382921,60.20408163265306,38.0,1
-43,2.0,12.524399129965635,3.0,51.45631067961165,2.0,10.0,0.0,4.0,1.0,0.0,0.0,37.755102040816325,38.0,1
41,2.0,3.794119988270729,1.0,55.33980582524272,6.0,13.0,1.0,4.0,0.0,0.0,0.0,55.10204081632653,38.0,0
19,2.0,10.899445989221862,2.0,46.60194174757281,4.0,2.0,2.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
29,2.0,11.254453755441968,3.0,51.45631067961165,2.0,12.0,0.0,4.0,1.0,0.0,0.0,34.69387755102041,38.0,0
40,4.0,36.31624674196351,2.0,50.48543689320388,2.0,2.0,0.0,4.0,1.0,0.0,0.0,14.285714285714285,38.0,0
53,2.0,17.90931857966958,2.0,45.631067961165044,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
27,2.0,25.856716470713902,3.0,54.36893203883495,2.0,10.0,0.0,4.0,1.0,0.0,0.0,55.10204081632653,38.0,0
44,4.0,7.661037659534082,2.0,50.48543689320388,2.0,2.0,0.0,4.0,1.0,0.0,0.0,50.0,8.0,1
29,2.0,15.107900453590798,0.0,53.398058252427184,0.0,2.0,4.0,4.0,0.0,0.0,0.0,37.755102040816325,38.0,0
25,2.0,14.83936544913109,2.0,44.66019417475728,2.0,6.0,0.0,3.0,1.0,0.0,0.0,39.795918367346935,25.0,0
38,2.0,1.3266867461272656,2.0,50.48543689320388,2.0,10.0,0.0,4.0,1.0,0.0,0.0,55.10204081632653,38.0,0
48,3.0,4.533526734778991,3.0,54.36893203883495,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
18,2.0,6.252572581671176,3.0,51.45631067961165,4.0,7.0,3.0,4.0,0.0,0.0,0.0,11.224489795918368,38.0,0
50,2.0,11.13858977961352,2.0,50.48543689320388,0.0,2.0,4.0,4.0,1.0,0.0,32.323232323232325,50.0,38.0,0
37,2.0,21.373127585763495,2.0,50.48543689320388,2.0,0.0,5.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,1
0,2.0,21.985920792038794,3.0,51.45631067961165,4.0,7.0,1.0,4.0,1.0,0.0,0.0,31.63265306122449,38.0,0
24,2.0,0.4269890265997291,3.0,51.45631067961165,4.0,0.0,3.0,4.0,0.0,0.0,0.0,29.591836734693878,38.0,0
34,2.0,13.237680352857856,3.0,51.45631067961165,2.0,11.0,0.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,1
19,2.0,25.46320077124723,3.0,51.45631067961165,4.0,10.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
40,2.0,12.477114653629306,3.0,51.45631067961165,0.0,7.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
30,2.0,2.1024923341318402,2.0,50.48543689320388,4.0,0.0,4.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
27,2.0,8.142999142075904,2.0,50.48543689320388,4.0,0.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
46,2.0,27.75394655289364,3.0,51.45631067961165,2.0,0.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
18,2.0,12.722109472747475,2.0,49.51456310679612,4.0,7.0,3.0,4.0,1.0,0.0,0.0,19.387755102040817,38.0,0
50,4.0,10.399183033105258,1.0,57.28155339805825,2.0,13.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,1
0,2.0,13.378377183165094,2.0,48.543689320388346,2.0,6.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
42,2.0,7.030351190990505,2.0,46.60194174757281,2.0,7.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
37,2.0,16.66645122181046,0.0,52.42718446601941,2.0,7.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
57,2.0,5.718223981461764,3.0,51.45631067961165,6.0,11.0,1.0,4.0,0.0,0.0,0.0,15.306122448979592,38.0,0
27,2.0,13.095010501235862,3.0,54.36893203883495,2.0,11.0,0.0,1.0,1.0,0.0,0.0,39.795918367346935,18.0,1
31,2.0,13.044460334447525,2.0,47.57281553398058,2.0,6.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
56,2.0,11.498360011076135,2.0,48.543689320388346,2.0,6.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
0,5.0,6.5372319327376625,3.0,54.36893203883495,2.0,13.0,5.0,4.0,0.0,0.0,38.38383838383839,37.755102040816325,38.0,0
35,5.0,9.493090003109211,3.0,51.45631067961165,4.0,4.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
28,2.0,17.675617606697934,1.0,55.33980582524272,4.0,13.0,1.0,4.0,1.0,0.0,0.0,50.0,38.0,0
0,2.0,16.177686217493623,3.0,54.36893203883495,0.0,3.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
30,3.0,23.255185814384955,2.0,50.48543689320388,2.0,5.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
18,2.0,12.949823346557112,3.0,51.45631067961165,4.0,7.0,3.0,4.0,0.0,0.0,0.0,19.387755102040817,38.0,0
53,2.0,8.453307770234185,2.0,50.48543689320388,0.0,7.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
46,2.0,10.936457147677926,2.0,56.310679611650485,0.0,13.0,4.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
45,2.0,13.034255051785008,3.0,51.45631067961165,2.0,0.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
35,2.0,10.970338686117483,2.0,47.57281553398058,2.0,7.0,0.0,1.0,1.0,0.0,0.0,60.20408163265306,18.0,0
41,2.0,6.5725422107499725,2.0,50.48543689320388,4.0,0.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
60,4.0,6.207533267520599,2.0,50.48543689320388,2.0,10.0,0.0,4.0,1.0,0.0,0.0,70.40816326530613,38.0,1
18,2.0,4.283973556071564,3.0,19.41747572815534,4.0,7.0,3.0,4.0,1.0,0.0,36.77685950413223,14.285714285714285,38.0,0
19,2.0,10.015872616301104,2.0,50.48543689320388,4.0,7.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
24,2.0,13.71528758146367,2.0,50.48543689320388,2.0,6.0,0.0,4.0,1.0,0.0,36.24885215794307,50.0,38.0,0
28,2.0,8.87220060592165,2.0,50.48543689320388,0.0,12.0,1.0,4.0,1.0,0.0,0.0,70.40816326530613,38.0,0
29,2.0,15.485087700797441,2.0,50.48543689320388,4.0,7.0,1.0,4.0,1.0,0.0,0.0,31.63265306122449,38.0,0
35,4.0,9.886469632140383,3.0,51.45631067961165,4.0,2.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
18,2.0,9.665899456194506,2.0,50.48543689320388,4.0,0.0,3.0,4.0,1.0,0.0,0.0,34.69387755102041,38.0,0
53,2.0,13.654259991141817,2.0,50.48543689320388,4.0,2.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
26,2.0,10.798209585209689,1.0,55.33980582524272,2.0,6.0,0.0,4.0,1.0,0.0,0.0,19.387755102040817,1.0,0
55,2.0,12.144014227524737,3.0,51.45631067961165,2.0,11.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
45,1.0,21.714188132344827,3.0,51.45631067961165,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
28,2.0,21.960815796688998,2.0,50.48543689320388,4.0,6.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
32,2.0,6.710041385822957,3.0,54.36893203883495,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
27,2.0,11.034904107762342,2.0,50.48543689320388,4.0,7.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
36,2.0,13.602213049562977,2.0,50.48543689320388,0.0,5.0,4.0,4.0,0.0,0.0,0.0,36.73469387755102,38.0,0
-22,2.0,26.82982419019381,2.0,49.51456310679612,4.0,7.0,2.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
36,4.0,6.64152992154859,2.0,56.310679611650485,0.0,13.0,4.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
65,3.0,6.874550542342738,3.0,54.36893203883495,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
25,2.0,15.558429665532067,2.0,50.48543689320388,4.0,10.0,3.0,4.0,0.0,0.0,0.0,39.795918367346935,3.0,0
33,1.0,11.436243857270279,3.0,51.45631067961165,2.0,9.0,0.0,4.0,1.0,0.0,43.31955922865014,39.795918367346935,38.0,1
31,2.0,7.6428722563948,3.0,51.45631067961165,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
49,5.0,10.901350975318865,3.0,51.45631067961165,2.0,13.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
43,2.0,32.87468525207388,3.0,54.36893203883495,0.0,3.0,4.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
23,0.0,22.41869281214728,3.0,51.45631067961165,2.0,0.0,2.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
34,2.0,5.782585297453373,1.0,55.33980582524272,2.0,3.0,0.0,1.0,1.0,0.0,0.0,39.795918367346935,18.0,1
23,2.0,15.676947014852768,3.0,51.45631067961165,0.0,10.0,3.0,2.0,0.0,0.0,0.0,39.795918367346935,38.0,0
33,2.0,11.810165414024917,2.0,50.48543689320388,4.0,4.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
51,3.0,22.88704725113908,3.0,54.36893203883495,0.0,7.0,4.0,4.0,1.0,0.0,0.0,50.0,38.0,0
31,2.0,11.386918324401444,2.0,50.48543689320388,0.0,2.0,1.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,0
32,2.0,4.42174487201555,3.0,51.45631067961165,2.0,3.0,3.0,4.0,0.0,0.0,0.0,39.795918367346935,23.0,0
31,2.0,25.325293384867745,3.0,51.45631067961165,4.0,0.0,1.0,2.0,0.0,0.0,0.0,35.714285714285715,22.0,0
47,2.0,1.31784216781975,0.0,52.42718446601941,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
23,2.0,1.2295324551800992,3.0,51.45631067961165,4.0,10.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
34,2.0,24.9195993814238,2.0,50.48543689320388,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
0,2.0,5.795852164914646,2.0,48.543689320388346,2.0,7.0,5.0,2.0,0.0,0.0,0.0,34.69387755102041,38.0,1
34,2.0,13.192504968271777,0.0,53.398058252427184,0.0,10.0,1.0,4.0,1.0,0.0,0.0,50.0,38.0,1
31,2.0,3.1759519997931727,2.0,50.48543689320388,4.0,7.0,1.0,4.0,1.0,0.0,0.0,50.0,38.0,0
41,2.0,10.992722272757272,2.0,50.48543689320388,2.0,11.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,28.0,0
0,4.0,21.338565695146436,0.0,52.42718446601941,4.0,13.0,2.0,4.0,1.0,0.0,0.0,29.591836734693878,38.0,0
23,2.0,24.742231568749247,3.0,51.45631067961165,4.0,2.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
59,0.0,11.142944033549528,0.0,53.398058252427184,2.0,0.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
56,2.0,15.03224529145267,2.0,50.48543689320388,2.0,7.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
35,4.0,0.5281573953941517,2.0,50.48543689320388,2.0,7.0,0.0,0.0,1.0,0.0,0.0,39.795918367346935,38.0,0
59,2.0,20.488737790229735,2.0,50.48543689320388,2.0,7.0,0.0,4.0,1.0,0.0,0.0,44.89795918367347,4.0,0
47,2.0,28.34598901775515,0.0,52.42718446601941,2.0,2.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
0,4.0,9.177406592748671,2.0,50.48543689320388,0.0,10.0,1.0,4.0,0.0,0.0,0.0,43.87755102040816,38.0,0
0,2.0,10.275903218542046,3.0,54.36893203883495,0.0,0.0,4.0,4.0,0.0,0.0,0.0,44.89795918367347,38.0,0
29,0.0,6.295502804071499,3.0,51.45631067961165,3.0,0.0,3.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
23,2.0,13.816796126346842,2.0,50.48543689320388,4.0,2.0,4.0,4.0,1.0,0.0,0.0,44.89795918367347,27.0,0
43,4.0,22.826427872123727,2.0,50.48543689320388,2.0,2.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
46,2.0,21.12452690010457,3.0,51.45631067961165,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
30,2.0,9.650115285676478,3.0,51.45631067961165,5.0,0.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
23,2.0,13.71549168711692,3.0,51.45631067961165,4.0,11.0,3.0,4.0,0.0,0.0,0.0,19.387755102040817,38.0,0
33,2.0,7.963930448957599,2.0,50.48543689320388,0.0,3.0,1.0,4.0,0.0,0.0,0.0,44.89795918367347,38.0,0
33,1.0,23.882402486823278,2.0,50.48543689320388,2.0,7.0,0.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
46,1.0,23.42554599963125,3.0,51.45631067961165,0.0,0.0,4.0,4.0,0.0,0.0,0.0,44.89795918367347,38.0,0
35,2.0,16.74578028570709,3.0,51.45631067961165,3.0,0.0,1.0,2.0,0.0,0.0,0.0,39.795918367346935,38.0,0
36,2.0,17.55757650390148,3.0,54.36893203883495,2.0,3.0,0.0,4.0,1.0,0.0,43.31955922865014,39.795918367346935,38.0,1
25,2.0,6.720246668485475,2.0,50.48543689320388,5.0,3.0,4.0,4.0,0.0,0.0,0.0,36.73469387755102,38.0,0
0,2.0,13.88442313279046,3.0,54.36893203883495,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
30,2.0,6.877339986270493,2.0,45.631067961165044,4.0,6.0,4.0,4.0,1.0,0.0,0.0,41.83673469387755,38.0,0
39,2.0,4.473995919247639,3.0,51.45631067961165,2.0,7.0,0.0,1.0,1.0,0.0,0.0,84.69387755102042,38.0,1
37,2.0,9.006502125760381,3.0,51.45631067961165,2.0,2.0,0.0,4.0,1.0,0.0,0.0,55.10204081632653,38.0,0
25,2.0,12.616450779581543,2.0,50.48543689320388,2.0,12.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
50,2.0,8.395001588622335,2.0,50.48543689320388,2.0,10.0,5.0,2.0,0.0,0.0,0.0,39.795918367346935,38.0,0
-33,2.0,6.024994778297037,0.0,52.42718446601941,5.0,13.0,1.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,0
59,3.0,8.050131069846996,2.0,44.66019417475728,2.0,4.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,21.0,0
24,2.0,10.906385581432374,2.0,50.48543689320388,4.0,0.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
41,2.0,5.782449227017874,3.0,54.36893203883495,2.0,10.0,0.0,4.0,1.0,0.0,0.0,55.10204081632653,38.0,0
60,2.0,6.70568713188695,3.0,54.36893203883495,0.0,3.0,3.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
19,2.0,4.817709839321226,2.0,50.48543689320388,4.0,6.0,4.0,4.0,1.0,0.0,0.0,29.591836734693878,38.0,0
0,2.0,8.892066889504685,1.0,55.33980582524272,2.0,0.0,0.0,4.0,1.0,0.0,45.38567493112948,39.795918367346935,23.0,1
24,2.0,6.739432599891008,3.0,54.36893203883495,4.0,13.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
32,2.0,9.757134683197412,2.0,50.48543689320388,2.0,2.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
27,2.0,12.179664681625798,3.0,54.36893203883495,2.0,10.0,0.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,1
43,2.0,12.049309204416575,0.0,52.42718446601941,4.0,0.0,3.0,4.0,0.0,0.0,0.0,55.10204081632653,38.0,0
54,2.0,17.43620167543527,0.0,52.42718446601941,6.0,3.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
22,2.0,1.2388532800118655,2.0,50.48543689320388,2.0,4.0,0.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,0
29,2.0,6.209914500141854,2.0,50.48543689320388,4.0,2.0,1.0,4.0,1.0,0.0,0.0,50.0,38.0,0
22,2.0,0.991000981748192,2.0,49.51456310679612,4.0,4.0,1.0,0.0,1.0,0.0,0.0,50.0,38.0,0
0,2.0,6.132898633648722,3.0,54.36893203883495,2.0,10.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
38,4.0,15.251250657390294,1.0,57.28155339805825,2.0,13.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
34,2.0,5.411181043755489,3.0,51.45631067961165,2.0,5.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
28,2.0,22.817379188162963,2.0,43.689320388349515,4.0,8.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,25.0,0
68,2.0,12.237358546277898,1.0,57.28155339805825,0.0,13.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,4.0,0
36,2.0,17.292103084240527,2.0,50.48543689320388,2.0,6.0,0.0,1.0,1.0,0.0,0.0,39.795918367346935,24.0,0
20,2.0,29.432715550877756,2.0,46.60194174757281,4.0,7.0,4.0,4.0,1.0,0.0,0.0,29.591836734693878,25.0,0
24,2.0,17.20120803332637,3.0,51.45631067961165,4.0,2.0,3.0,4.0,0.0,0.0,0.0,44.89795918367347,38.0,0
32,2.0,14.4951072473155,3.0,54.36893203883495,4.0,3.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
34,2.0,16.17659765400962,3.0,51.45631067961165,2.0,7.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
0,2.0,14.18289363306022,2.0,50.48543689320388,6.0,0.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,8.0,0
58,2.0,12.962886108365135,2.0,50.48543689320388,2.0,6.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
64,3.0,11.636335432673372,2.0,56.310679611650485,2.0,13.0,0.0,4.0,1.0,0.0,0.0,34.69387755102041,38.0,1
43,2.0,4.189744779487654,2.0,50.48543689320388,4.0,0.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
28,2.0,19.06925100709131,2.0,49.51456310679612,0.0,4.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
23,2.0,3.739827884506136,3.0,54.36893203883495,4.0,13.0,3.0,1.0,0.0,0.0,0.0,19.387755102040817,38.0,0
25,2.0,6.130993647551719,2.0,46.60194174757281,4.0,5.0,3.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
41,2.0,20.96178665924629,2.0,50.48543689320388,5.0,0.0,1.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
41,2.0,20.59160703946791,3.0,51.45631067961165,2.0,2.0,0.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
0,2.0,12.300767369221004,3.0,54.36893203883495,2.0,13.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
54,2.0,30.72633718117847,2.0,45.631067961165044,6.0,7.0,4.0,4.0,1.0,0.0,0.0,29.591836734693878,38.0,0
28,1.0,14.006818489522917,2.0,50.48543689320388,5.0,12.0,3.0,4.0,0.0,0.0,0.0,24.48979591836735,38.0,0
29,2.0,12.790620937021842,2.0,33.98058252427184,2.0,4.0,0.0,4.0,1.0,0.0,46.87786960514234,39.795918367346935,38.0,0
36,2.0,22.356236482252672,2.0,50.48543689320388,0.0,2.0,1.0,4.0,1.0,0.0,0.0,29.591836734693878,38.0,0
41,3.0,5.330491275503852,3.0,54.36893203883495,2.0,3.0,0.0,1.0,1.0,0.0,45.38567493112948,60.20408163265306,35.0,1
34,5.0,10.807530410041455,1.0,55.33980582524272,2.0,3.0,0.0,4.0,1.0,0.0,0.0,37.755102040816325,38.0,0
27,2.0,19.451608930846962,3.0,51.45631067961165,2.0,10.0,5.0,4.0,0.0,0.0,0.0,41.83673469387755,38.0,1
60,2.0,14.27147548657087,2.0,47.57281553398058,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
39,2.0,12.01665229989652,0.0,52.42718446601941,2.0,2.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
36,2.0,21.534303016613517,0.0,52.42718446601941,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
54,2.0,8.859546055420129,3.0,51.45631067961165,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
40,2.0,11.798191215700898,2.0,56.310679611650485,2.0,13.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
39,2.0,14.969312715033812,0.0,53.398058252427184,5.0,0.0,4.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
34,4.0,22.74213223733133,3.0,51.45631067961165,2.0,2.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
43,2.0,13.401713262853384,2.0,50.48543689320388,4.0,7.0,4.0,2.0,0.0,0.0,0.0,23.469387755102044,38.0,0
35,2.0,12.183950900344056,3.0,54.36893203883495,2.0,13.0,0.0,1.0,1.0,0.0,0.0,39.795918367346935,29.0,1
0,1.0,2.5617980891628744,1.0,57.28155339805825,2.0,13.0,0.0,4.0,1.0,0.0,43.31955922865014,50.0,38.0,1
59,4.0,4.145113676643578,2.0,50.48543689320388,2.0,4.0,0.0,4.0,1.0,0.0,0.0,65.3061224489796,38.0,1
48,2.0,17.03016749590258,2.0,50.48543689320388,2.0,7.0,0.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,0
54,2.0,8.468275518139212,2.0,50.48543689320388,6.0,0.0,4.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
49,2.0,6.313940348081781,3.0,51.45631067961165,0.0,0.0,1.0,4.0,0.0,0.0,0.0,37.755102040816325,38.0,0
0,2.0,1.3127395264884916,3.0,54.36893203883495,4.0,11.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
45,2.0,7.7219972146381854,2.0,50.48543689320388,2.0,6.0,0.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
51,3.0,12.298045960510999,3.0,51.45631067961165,5.0,10.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
46,2.0,3.021375985064909,3.0,51.45631067961165,2.0,2.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
31,4.0,10.039548872078145,3.0,54.36893203883495,2.0,3.0,5.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,1
39,2.0,22.442437103142073,3.0,51.45631067961165,2.0,0.0,3.0,2.0,0.0,0.0,0.0,50.0,38.0,1
35,2.0,6.612955130093542,2.0,50.48543689320388,2.0,5.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
26,2.0,11.01605835244556,3.0,54.36893203883495,4.0,0.0,3.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,1
51,2.0,8.364045564546032,3.0,51.45631067961165,2.0,0.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
31,2.0,20.052836150104742,1.0,55.33980582524272,2.0,13.0,0.0,1.0,1.0,0.0,0.0,5.102040816326531,34.0,0
39,2.0,21.907476185972904,2.0,50.48543689320388,2.0,6.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
26,2.0,13.043848017487774,2.0,48.543689320388346,4.0,7.0,2.0,4.0,1.0,0.0,0.0,29.591836734693878,25.0,0
